13.909063	-3.752721	1.292939
13.908819	0.278777	-2.289717
13.908575	5.437279	-0.387353
13.908331	5.764936	4.377469
13.908086	2.319784	5.640137
13.907842	1.159792	2.963813
13.907598	3.901676	1.693826
13.907354	6.098609	4.358105
13.907109	4.514653	7.586988
13.906865	1.232256	7.741236
13.906621	-0.183950	5.553411
13.906377	0.626340	4.031030
13.906132	1.419180	4.106346
13.905888	1.191944	4.083787
13.905644	1.608082	3.055702
13.905400	3.795961	3.145581
13.905155	5.059115	6.377198
13.904911	1.799770	9.944625
13.904667	-4.004035	8.430961
13.904423	-5.579488	1.994090
13.904178	-0.760186	-2.295520
13.903934	4.227786	-0.245643
13.903690	4.089788	3.382325
13.903446	2.290061	3.155325
13.903201	3.963794	1.920662
13.902957	6.274662	4.741293
13.902713	3.697865	8.691471
13.902469	-1.137921	7.444519
13.902224	-1.211831	2.821198
13.901980	2.737521	2.094742
13.901736	3.669358	5.531394
13.901492	0.628829	6.629663
13.901247	-0.490460	4.122176
13.901003	1.588070	3.416086
13.900759	1.722787	5.634629
13.900515	-1.037291	5.681134
13.900270	-1.486416	2.715253
13.900026	1.172804	2.159061
13.899782	1.168396	4.851130
13.899538	-2.589605	4.515491
13.899293	-3.313038	-0.584321
13.899049	1.799869	-3.485619
13.898805	6.273439	-0.216428
13.898561	5.400350	3.877028
13.898316	3.217359	4.178933
13.898072	3.499659	3.878253
13.897828	3.051268	5.690474
13.897584	-0.207567	5.660258
13.897339	-1.314521	1.548472
13.897095	2.847890	-1.017080
13.896851	6.683296	2.245044
13.896607	4.988319	6.425439
13.896362	1.713549	5.961313
13.896118	2.293665	4.038075
13.895874	3.908777	5.871521
13.895630	1.275380	8.832664
13.895385	-3.456894	7.296773
13.895141	-4.506831	2.395127
13.894897	-1.725875	-0.651078
13.894653	1.052492	-0.814682
13.894408	2.864841	-0.182046
13.894164	4.407692	1.293368
13.893920	4.171529	3.727455
13.893676	1.862016	4.269746
13.893431	1.276087	2.049975
13.893187	3.950354	1.490852
13.892943	4.974433	4.828938
13.892699	1.263764	6.750638
13.892454	-1.677964	3.086143
13.892210	1.573146	-0.894491
13.891966	6.554761	1.405600
13.891722	5.948125	6.865631
13.891477	1.321556	8.232494
13.891233	-0.992939	5.876230
13.890989	-1.075438	4.730219
13.890745	-2.719692	3.921182
13.890500	-3.580699	-0.176784
13.890256	1.029628	-3.876678
13.890012	6.981400	-0.543946
13.889768	5.536518	6.494384
13.889523	-1.861509	6.967476
13.889279	-4.428499	-0.135328
13.889035	1.258888	-4.615344
13.888791	6.440300	-1.186002
13.888546	4.774932	3.240551
13.888302	1.367358	2.044758
13.888058	2.574529	-1.141585
13.887814	5.797793	-0.490457
13.887569	5.766402	1.996283
13.887325	4.245751	1.399002
13.887081	6.234066	-0.622786
13.886837	10.469636	1.476319
13.886592	10.731503	7.542179
13.886348	5.302773	11.195180
13.886104	-0.349734	8.570747
13.885860	-0.728600	3.100047
13.885615	3.378389	0.780008
13.885371	6.723961	3.310616
13.885127	5.883246	7.084394
13.884883	2.507856	7.956211
13.884638	0.565387	5.841646
13.884394	1.306612	3.974562
13.884150	2.345095	4.114266
13.883906	1.880717	4.454418
13.883661	1.556315	3.244012
13.883417	3.345234	2.219407
13.883173	5.536075	3.977228
13.882929	4.700605	7.319088
13.882685	0.894959	8.204959
13.882440	-1.904191	5.116832
13.882196	-0.663798	1.043886
13.881952	3.411293	-0.122477
13.881708	6.651315	2.469011
13.881463	6.612309	6.434858
13.881219	3.861987	8.780903
13.880975	0.842728	8.557111
13.880731	-0.927059	7.111720
13.880486	-2.034718	5.533275
13.880242	-2.754709	3.021633
13.879998	-1.115804	-0.387924
13.879754	3.631710	-1.243278
13.879509	7.086893	3.034785
13.879265	4.374784	8.152967
13.879021	-1.366413	7.157297
13.878777	-1.730607	1.353192
13.878532	4.098181	-0.088851
13.878288	6.779810	5.858146
13.878044	1.048095	10.260919
13.877800	-5.246951	5.711686
13.877555	-2.966467	-1.748820
13.877311	4.169230	-2.058282
13.877067	6.187433	3.376889
13.876823	2.777231	5.467862
13.876578	1.955401	3.074729
13.876334	5.043952	3.603963
13.876090	4.524540	8.566595
13.875846	-1.942790	9.937440
13.875601	-6.133792	3.735579
13.875357	-2.022785	-2.528121
13.875113	4.631692	-1.086831
13.874869	5.192363	4.714834
13.874624	0.519468	6.397488
13.874380	-1.884359	2.738858
13.874136	0.678124	-0.204602
13.873892	3.771043	1.133156
13.873647	3.486289	3.927360
13.873403	1.161174	4.379100
13.873159	0.096974	2.564262
13.872915	1.134775	0.985462
13.872670	2.706473	0.946098
13.872426	3.515771	1.689341
13.872182	3.897907	2.211525
13.871938	4.658303	2.899285
13.871693	5.144603	4.832689
13.871449	3.463923	7.413151
13.871205	-0.627010	7.819657
13.870961	-3.998977	4.184813
13.870716	-3.001513	-1.241542
13.870472	2.120229	-3.807906
13.870228	7.168189	-1.403381
13.869984	8.403457	3.613343
13.869739	5.780865	7.344176
13.869495	1.931283	7.872240
13.869251	-0.613154	5.901976
13.869007	-0.952779	3.350023
13.868762	0.198713	1.795301
13.868518	1.465864	1.557659
13.868274	2.055960	1.871244
13.868030	2.173614	1.948107
13.867785	2.399165	1.606887
13.867541	3.248532	1.124000
13.867297	4.994178	1.346852
13.867053	6.698919	3.492773
13.866808	5.962441	7.163291
13.866564	1.843713	9.033872
13.866320	-2.195043	6.288682
13.866076	-1.496383	1.541602
13.865831	2.947178	0.743693
13.865587	4.659375	4.892597
13.865343	0.612704	7.733382
13.865099	-3.841390	4.363128
13.864854	-2.272757	-1.433212
13.864610	3.679613	-2.341388
13.864366	6.765326	2.421985
13.864122	4.019797	6.712605
13.863877	-0.298822	6.146414
13.863633	-1.400219	2.859770
13.863389	0.381512	1.185582
13.863145	1.602176	1.991590
13.862900	0.702752	2.738111
13.862656	-0.556527	1.399184
13.862412	0.267942	-1.060959
13.862168	3.197391	-1.935501
13.861923	5.671752	-0.097482
13.861679	5.673089	2.546170
13.861435	4.195425	3.638650
13.861191	3.351098	3.461102
13.860946	3.035953	3.638613
13.860702	1.879730	3.749567
13.860458	0.734706	2.181860
13.860214	1.822211	-0.098179
13.859969	4.531165	-0.300434
13.859725	5.899172	1.551324
13.859481	5.557486	2.725847
13.859237	5.959511	2.899285
13.858992	7.120794	4.606291
13.858748	5.995979	7.741229
13.858504	2.314495	8.674241
13.858260	-0.103045	6.395784
13.858015	0.384602	4.374921
13.857771	0.902581	4.393599
13.857527	-0.006590	3.950337
13.857283	0.226930	2.014436
13.857038	2.441314	1.501950
13.856794	3.421459	3.309223
13.856550	2.230855	4.102956
13.856306	2.354013	3.165145
13.856062	4.130758	4.543200
13.855817	2.381688	8.504060
13.855573	-3.890751	8.500550
13.855329	-7.233429	1.930951
13.855085	-3.110058	-3.868708
13.854840	2.225740	-2.925325
13.854596	2.349874	-0.130735
13.854352	1.300723	-1.600131
13.854108	4.837738	-3.356682
13.853863	8.613452	0.551161
13.853619	5.870238	5.575678
13.853375	0.830172	3.893057
13.853131	2.263408	-1.110018
13.852886	7.967079	-0.022407
13.852642	8.288967	6.377162
13.852398	2.469432	8.757032
13.852154	-1.189852	5.031477
13.851909	0.013300	1.895944
13.851665	1.018022	1.606423
13.851421	0.944689	0.016205
13.851177	4.252635	-2.115514
13.850932	9.164590	1.127090
13.850688	7.837540	8.180919
13.850444	0.389868	9.711229
13.850200	-3.430878	3.755285
13.849955	0.245078	-0.664156
13.849711	3.803158	1.507647
13.849467	1.778701	4.181430
13.849223	-1.095739	2.001283
13.848978	0.074471	-1.515826
13.848734	2.854833	-2.403415
13.848490	4.823405	-2.469515
13.848246	8.161357	-2.222442
13.848001	11.855649	2.152379
13.847757	9.633371	9.370409
13.847513	1.480669	10.878519
13.847269	-2.900408	4.290166
13.847024	1.341724	-0.984976
13.846780	6.101236	1.638880
13.846536	4.020921	5.615252
13.846292	0.384946	3.467694
13.846047	2.607451	-0.384771
13.845803	6.971782	1.492361
13.845559	6.001433	6.189646
13.845315	1.638636	6.423209
13.845070	0.530948	3.226174
13.844826	2.134164	2.205743
13.844582	1.949229	2.617205
13.844338	1.576399	0.644910
13.844093	4.956820	-0.990003
13.843849	8.572571	2.628420
13.843605	6.050554	8.010871
13.843361	-0.130446	7.466727
13.843116	-1.689690	1.759457
13.842872	2.444722	-1.245192
13.842628	5.672039	0.868416
13.842384	5.070848	3.127317
13.842139	4.163152	2.885619
13.841895	4.889451	2.694785
13.841651	5.220632	3.723642
13.841407	4.687666	4.231890
13.841162	4.843788	4.472553
13.840918	4.569695	6.001292
13.840674	1.908967	6.749375
13.840430	-0.308289	3.851750
13.840185	2.069088	0.386935
13.839941	6.412230	1.828492
13.839697	6.298974	6.635655
13.839453	1.846081	8.129417
13.839208	-0.793603	5.124221
13.838964	0.296821	2.673940
13.838720	1.273554	2.618265
13.838476	1.077193	1.916079
13.838231	2.685659	0.591136
13.837987	5.182416	2.313319
13.837743	3.702164	5.842019
13.837499	-0.930947	4.991875
13.837254	-1.480432	-0.544942
13.837010	4.008462	-3.099341
13.836766	8.291848	1.071864
13.836522	6.203041	6.027439
13.836277	1.805903	6.042501
13.836033	0.255576	3.347147
13.835789	0.374384	1.596945
13.835545	0.234057	-0.602282
13.835300	2.593180	-4.151944
13.835056	8.645173	-4.559945
13.834812	12.807824	0.846701
13.834568	10.563493	6.617347
13.834323	6.239437	6.943036
13.834079	6.024808	4.807511
13.833835	7.857384	6.219240
13.833591	5.861651	9.561298
13.833346	1.272323	8.739790
13.833102	0.584362	4.257145
13.832858	4.476890	2.801737
13.832614	6.596694	6.499835
13.832369	3.422461	10.030678
13.832125	-1.472112	8.946113
13.831881	-3.670864	4.611550
13.831637	-2.527657	0.126816
13.831392	1.232985	-2.940416
13.831148	6.803177	-2.783613
13.830904	10.855666	2.014916
13.830660	9.280884	8.326128
13.830416	3.478220	10.061463
13.830171	0.148878	6.240894
13.829927	2.360714	2.941166
13.829683	5.287978	4.553084
13.829439	3.910465	7.544930
13.829194	0.675577	6.625088
13.828950	1.070934	3.302989
13.828706	4.579319	3.263652
13.828462	5.445255	7.196753
13.828217	1.564540	9.652183
13.827973	-2.508078	7.141144
13.827729	-2.327356	2.745427
13.827485	0.741249	1.110890
13.827240	2.605559	2.316750
13.826996	2.381769	3.192564
13.826752	2.476685	2.649616
13.826508	4.000307	2.781633
13.826263	4.870420	5.009284
13.826019	2.899606	7.436684
13.825775	-0.835880	6.942007
13.825531	-2.704103	3.049726
13.825286	-0.336541	-1.065282
13.825042	4.660251	-1.523976
13.824798	7.966157	2.345916
13.824554	6.706737	7.126190
13.824309	2.352830	8.605335
13.824065	-0.828845	5.969965
13.823821	-0.170273	2.354374
13.823577	3.040435	1.328473
13.823332	5.458133	3.547882
13.823088	4.971332	6.882258
13.822844	1.903239	8.710275
13.822600	-1.774534	7.575778
13.822355	-3.559973	3.828676
13.822111	-1.849874	-0.210546
13.821867	2.403983	-1.529662
13.821623	5.979439	0.822320
13.821378	6.438998	4.631565
13.821134	4.434753	7.074568
13.820890	2.089487	7.624914
13.820646	0.129970	7.298205
13.820401	-1.794788	6.164337
13.820157	-2.925680	3.675404
13.819913	-1.910182	0.895603
13.819669	0.611171	-0.049929
13.819424	2.258077	1.009705
13.819180	2.163986	1.969482
13.818936	1.949630	1.626713
13.818692	2.891407	1.187452
13.818447	4.097400	1.922467
13.818203	4.351218	3.239081
13.817959	3.988854	4.094975
13.817715	3.813968	4.750725
13.817470	3.458420	5.942953
13.817226	1.923608	7.308518
13.816982	-0.929239	7.484876
13.816738	-3.837672	5.294624
13.816493	-4.559753	0.983743
13.816249	-1.526385	-2.879763
13.816005	3.550026	-2.804538
13.815761	5.934497	1.328043
13.815516	3.351116	4.571970
13.815272	0.111953	2.743623
13.815028	1.888986	-0.936821
13.814784	6.833199	0.392564
13.814539	7.153489	6.638932
13.814295	0.695915	9.607409
13.814051	-4.879659	4.627087
13.813807	-2.696011	-2.308468
13.813562	3.778400	-3.074245
13.813318	6.475718	1.591727
13.813074	3.918571	4.864647
13.812830	0.983996	4.060856
13.812585	0.398660	2.030867
13.812341	0.821419	0.551649
13.812097	1.962261	-1.164053
13.811853	5.131331	-2.043182
13.811608	8.653275	0.492197
13.811364	8.638728	5.184370
13.811120	5.229704	7.462318
13.810876	2.862274	6.340318
13.810631	3.151231	5.696449
13.810387	2.639414	7.323077
13.810143	-0.638106	7.861342
13.809899	-3.407158	4.874755
13.809654	-2.643981	1.182979
13.809410	-0.373063	0.066311
13.809166	0.372538	0.190595
13.808922	0.715499	-1.062233
13.808677	3.194524	-2.431364
13.808433	6.579742	-0.998678
13.808189	7.522691	2.570547
13.807945	5.766978	4.977083
13.807700	3.954722	5.231986
13.807456	3.223970	5.084542
13.807212	2.463582	5.310275
13.806968	1.403424	4.986875
13.806723	1.096630	4.211174
13.806479	1.261113	4.313991
13.806235	0.173135	4.997714
13.805991	-2.141786	4.049738
13.805746	-3.106666	0.795374
13.805502	-1.033778	-2.312587
13.805258	2.414087	-2.694918
13.805014	4.338631	-0.800129
13.804769	4.045865	0.823418
13.804525	3.364020	0.750232
13.804281	4.087714	0.080586
13.804037	5.773870	0.881997
13.803793	6.061534	3.518287
13.803548	3.409314	5.534923
13.803304	-0.239356	3.925691
13.803060	-0.563581	-0.743988
13.802816	4.002467	-3.563972
13.802571	9.095087	-0.574170
13.802327	8.767442	5.581029
13.802083	3.137292	7.957178
13.801839	-1.115059	3.970727
13.801594	0.800200	-1.094241
13.801350	5.648008	-1.205946
13.801106	7.215799	2.449972
13.800862	5.204304	4.216700
13.800617	4.594328	3.080264
13.800373	6.643083	3.813810
13.800129	6.141234	8.113723
13.799885	0.144673	10.116200
13.799640	-5.423663	4.730565
13.799396	-3.009139	-3.332428
13.799152	5.232116	-4.675292
13.798908	9.426538	1.850593
13.798663	5.271514	7.435982
13.798419	-0.641088	5.525772
13.798175	-0.747066	0.008157
13.797931	3.603752	-1.721464
13.797686	6.016836	0.900756
13.797442	4.827160	2.835940
13.797198	3.807987	2.032352
13.796954	4.980222	1.338647
13.796709	6.085016	2.635505
13.796465	5.345003	4.079679
13.796221	4.235877	3.991356
13.795977	4.275837	3.535805
13.795732	4.480656	4.032688
13.795488	3.654349	4.557381
13.795244	2.652108	3.906779
13.795000	2.706441	2.720436
13.794755	3.507638	2.067750
13.794511	4.458149	1.831224
13.794267	5.932380	2.026015
13.794023	7.592244	3.819516
13.793778	7.258329	7.261145
13.793534	3.724268	9.542809
13.793290	-0.459092	7.970353
13.793046	-1.480925	3.921237
13.792801	0.881643	1.439708
13.792557	3.237527	2.094596
13.792313	3.363524	3.586810
13.792069	2.574976	3.713694
13.791824	2.718494	3.218248
13.791580	3.250088	3.611241
13.791336	2.832120	4.397440
13.791092	1.895015	4.335428
13.790847	1.514340	3.806828
13.790603	1.164250	3.650898
13.790359	0.094052	2.893149
13.790115	-0.118738	0.436778
13.789870	2.477075	-1.771653
13.789626	6.142108	-0.710685
13.789382	7.048356	2.639735
13.789138	5.275488	4.170932
13.788893	4.894053	3.356820
13.788649	6.712891	4.394030
13.788405	5.981749	8.488350
13.788161	0.493219	10.182422
13.787916	-4.051881	5.617283
13.787672	-1.990257	-0.156396
13.787428	3.056668	-0.167131
13.787184	3.622435	3.642539
13.786939	0.233218	3.972789
13.786695	-0.268869	0.396676
13.786451	3.090701	-0.701230
13.786207	4.227658	1.907338
13.785962	1.840304	2.136377
13.785718	2.465592	-1.451378
13.785474	8.153855	-1.469968
13.785230	10.705606	5.571637
13.784985	4.442875	11.371499
13.784741	-3.404651	7.935985
13.784497	-3.202520	0.381751
13.784253	2.426509	-1.136863
13.784008	3.769270	2.935250
13.783764	-0.310409	3.782742
13.783520	-1.974380	-0.863333
13.783276	1.957314	-4.178447
13.783031	5.813458	-2.265968
13.782787	5.281445	0.487962
13.782543	3.444323	-0.314498
13.782299	4.507318	-2.874835
13.782054	7.989732	-3.520803
13.781810	11.323670	-1.490536
13.781566	13.015893	2.438729
13.781322	11.704878	7.084165
